District,Year,Season,Area,Production,Yield_MTha,Is_Interpolated,Yield_Q_Acre,Q1_Threshold,Failure_Anomaly
Jharsuguda,2020,Kharif,47256.0,151072.0,3.196885051633655,True,12.937616558614549,5.0679993184093375,0
Jharsuguda,2021,Kharif,42692.0,130054.0,3.0463318654548863,True,12.328336161290515,5.0679993184093375,0
Jharsuguda,2022,Kharif,38128.0,109036.0,2.85973562736047,True,11.573191531203843,5.0679993184093375,0
Jharsuguda,2023,Kharif,33564.0,88018.0,2.6223930401620783,True,10.612679239830346,5.0679993184093375,0
Jharsuguda,2024,Kharif,28999.999999999996,67000.0,2.3103448275862073,False,9.349837424468666,5.0679993184093375,0
Jharsuguda,2025,Kharif,28999.999999999996,67000.0,2.3103448275862073,True,9.349837424468666,5.0679993184093375,0
Jharsuguda,2006,Rabi,1000.0,2000.0,2.0,True,8.093889113719142,4.046944556859571,0
Jharsuguda,2007,Rabi,1000.0,2000.0,2.0,False,8.093889113719142,4.046944556859571,0
Jharsuguda,2008,Rabi,2000.0,4000.0,2.0,False,8.093889113719142,4.046944556859571,0
Jharsuguda,2009,Rabi,1500.0,2500.0,1.6666666666666667,True,6.744907594765952,4.046944556859571,0
Jharsuguda,2010,Rabi,1000.0,1000.0,1.0,False,4.046944556859571,4.046944556859571,0
Jharsuguda,2011,Rabi,1000.0,1000.0,1.0,False,4.046944556859571,4.046944556859571,0
Jharsuguda,2012,Rabi,99000.0,1000.0,0.010101010101010102,False,0.04087822784706638,4.046944556859571,1
Jharsuguda,2013,Rabi,74382.5,1055.0,0.014183443686350956,True,0.057399610224002244,4.046944556859571,1
Jharsuguda,2014,Rabi,49765.0,1110.0,0.022304832713754646,True,0.09026642134259266,4.046944556859571,1
Jharsuguda,2015,Rabi,25147.5,1165.0,0.0463266726314743,True,0.18748147564336018,4.046944556859571,1
Jharsuguda,2016,Rabi,530.0,1220.0,2.30188679245283,False,9.315608225223917,4.046944556859571,0
Jharsuguda,2017,Rabi,590.0,1400.0,2.3728813559322033,False,9.602919287463388,4.046944556859571,0
Jharsuguda,2018,Rabi,680.0,2200.0,3.235294117647059,False,13.093055919251553,4.046944556859571,0
Jharsuguda,2019,Rabi,610.0,2490.0,4.081967213114754,False,16.519494994393987,4.046944556859571,0
Jharsuguda,2020,Rabi,888.0,3392.0,3.81981981981982,True,15.458599028004127,4.046944556859571,0
Jharsuguda,2021,Rabi,1166.0,4294.0,3.6826758147512866,True,14.903584843186103,4.046944556859571,0
Jharsuguda,2022,Rabi,1444.0,5196.000000000001,3.5983379501385047,True,14.562274181054248,4.046944556859571,0
Jharsuguda,2023,Rabi,1722.0,6098.000000000001,3.5412311265969807,True,14.331166032363337,4.046944556859571,0
Jharsuguda,2024,Rabi,2000.0,7000.000000000001,3.5000000000000004,False,14.1643059490085,4.046944556859571,0
Jharsuguda,2025,Rabi,2000.0,7000.000000000001,3.5000000000000004,True,14.1643059490085,4.046944556859571,0
Kalahandi,2006,Kharif,221000.0,227000.0,1.0271493212669682,False,4.15681635478336,5.283002283502199,1
Kalahandi,2007,Kharif,221000.0,270000.0,1.2217194570135748,False,4.944230906570517,5.283002283502199,1
Kalahandi,2008,Kharif,218000.0,238000.0,1.091743119266055,False,4.41822387400265,5.283002283502199,1
Kalahandi,2009,Kharif,237000.0,316000.0,1.3333333333333333,False,5.395926075812761,5.283002283502199,0
Kalahandi,2010,Kharif,226000.0,506000.0,2.2389380530973453,False,9.060858167128067,5.283002283502199,0
Kalahandi,2011,Kharif,202000.0,177000.0,0.8762376237623762,False,3.546085082000713,5.283002283502199,1
Kalahandi,2012,Kharif,210000.0,542000.0,2.580952380952381,False,10.444971189608989,5.283002283502199,0
Kalahandi,2013,Kharif,209000.0,517000.0,2.473684210526316,False,10.010862851178938,5.283002283502199,0
Kalahandi,2014,Kharif,193000.0,428000.0,2.2176165803108807,False,8.974571348890654,5.283002283502199,0
Kalahandi,2015,Kharif,183000.0,181000.0,0.9890710382513661,False,4.00271565459881,5.283002283502199,1
Kalahandi,2016,Kharif,190850.0,446870.0,2.3414723604925336,False,9.47580882433239,5.283002283502199,0
Kalahandi,2017,Kharif,170860.0,346960.0,2.0306683834718484,False,8.21800236127822,5.283002283502199,0
Kalahandi,2018,Kharif,172330.0,347140.0,2.014390994023095,False,8.152128668648706,5.283002283502199,0
Kalahandi,2019,Kharif,178230.0,515320.0,2.891320204230489,False,11.70101256264868,5.283002283502199,0
Kalahandi,2020,Kharif,181184.0,512056.0,2.8261656658424585,True,11.437335758164542,5.283002283502199,0
Kalahandi,2021,Kharif,184138.0,508792.0,2.763101586853338,True,11.18211892696616,5.283002283502199,0
Kalahandi,2022,Kharif,187092.0,505528.0,2.7020289483248883,True,10.934961344900396,5.283002283502199,0
Kalahandi,2023,Kharif,190046.0,502264.0,2.642854887764015,True,10.695487202606293,5.283002283502199,0
Kalahandi,2024,Kharif,193000.0,499000.0,2.5854922279792745,False,10.46334369882345,5.283002283502199,0
Kalahandi,2025,Kharif,193000.0,499000.0,2.5854922279792745,True,10.46334369882345,5.283002283502199,0
Kalahandi,2006,Rabi,41000.0,62000.0,1.5121951219512195,False,6.1197698176900825,10.05461806568599,1
Kalahandi,2007,Rabi,52000.0,86000.0,1.6538461538461537,False,6.693023690190828,10.05461806568599,1
Kalahandi,2008,Rabi,50000.0,107000.0,2.14,False,8.660461351679482,10.05461806568599,1
Kalahandi,2009,Rabi,43000.0,109000.0,2.5348837209302326,False,10.25853387669054,10.05461806568599,0
Kalahandi,2010,Rabi,50000.0,129000.0,2.58,False,10.441116956697693,10.05461806568599,0
Kalahandi,2011,Rabi,12000.0,28000.0,2.3333333333333335,False,9.442870632672333,10.05461806568599,1
Kalahandi,2012,Rabi,542000.0,113000.0,0.20848708487084872,False,0.8437356732936006,10.05461806568599,1
Kalahandi,2013,Rabi,40000.0,103000.0,2.575,False,10.420882233913394,10.05461806568599,0
Kalahandi,2014,Rabi,44000.0,123000.0,2.7954545454545454,False,11.313049556675619,10.05461806568599,0
Kalahandi,2015,Rabi,16000.0,41000.0,2.5625,False,10.37029542695265,10.05461806568599,0
Kalahandi,2016,Rabi,29950.0,78690.0,2.627378964941569,False,10.632857000977616,10.05461806568599,0
Kalahandi,2017,Rabi,28660.0,82180.0,2.8674110258199583,False,11.604253443221198,10.05461806568599,0
Kalahandi,2018,Rabi,39420.0,113500.0,2.8792491121258244,False,11.652161522160357,10.05461806568599,0
Kalahandi,2019,Rabi,34190.0,126130.0,3.6890903773033052,False,14.929544222190632,10.05461806568599,0
Kalahandi,2020,Rabi,38552.0,138504.0,3.5926540776094624,True,14.539271864060957,10.05461806568599,0
Kalahandi,2021,Rabi,42914.0,150878.0,3.515822342359137,True,14.228338091295578,10.05461806568599,0
Kalahandi,2022,Rabi,47276.00000000001,163252.0,3.4531686267873756,True,13.974781978095407,10.05461806568599,0
Kalahandi,2023,Rabi,51638.00000000001,175626.0,3.4010999651419493,True,13.764062991266488,10.05461806568599,0
Kalahandi,2024,Rabi,56000.00000000001,188000.0,3.3571428571428568,False,13.586171012314272,10.05461806568599,0
Kalahandi,2025,Rabi,56000.00000000001,188000.0,3.3571428571428568,True,13.586171012314272,10.05461806568599,0
Kandhamal,2006,Kharif,55000.0,75000.0,1.3636363636363635,False,5.51856075935396,5.47228352028181,0
Kandhamal,2007,Kharif,54000.0,72000.0,1.3333333333333333,False,5.395926075812761,5.47228352028181,1
Kandhamal,2008,Kharif,53000.0,72000.0,1.3584905660377358,False,5.497736001771492,5.47228352028181,0
Kandhamal,2009,Kharif,48000.0,64000.0,1.3333333333333333,False,5.395926075812761,5.47228352028181,1
Kandhamal,2010,Kharif,53000.0,69000.0,1.3018867924528301,False,5.268663668364347,5.47228352028181,1
Kandhamal,2011,Kharif,37000.0,41000.0,1.1081081081081081,False,4.484452076520065,5.47228352028181,1
Kandhamal,2012,Kharif,43000.0,71000.0,1.6511627906976745,False,6.682164268303013,5.47228352028181,0
Kandhamal,2013,Kharif,46000.0,71000.0,1.5434782608695652,False,6.246370946457164,5.47228352028181,0
Kandhamal,2014,Kharif,45000.0,84000.0,1.8666666666666667,False,7.554296506137866,5.47228352028181,0
Kandhamal,2015,Kharif,30000.0,26000.0,0.8666666666666667,False,3.5073519492782954,5.47228352028181,1
Kandhamal,2016,Kharif,40410.0,72250.0,1.7879237812422668,False,7.235628414578175,5.47228352028181,0
Kandhamal,2017,Kharif,30000.0,46750.0,1.5583333333333333,False,6.306488601106165,5.47228352028181,0
Kandhamal,2018,Kharif,38120.0,74690.0,1.9593389296956978,False,7.9293360165750615,5.47228352028181,0
Kandhamal,2019,Kharif,39650.0,72370.0,1.825220680958386,False,7.38656689987206,5.47228352028181,0
Kandhamal,2020,Kharif,40120.0,70696.0,1.7621136590229312,True,7.131176280950753,5.47228352028181,0
Kandhamal,2021,Kharif,40590.0,69022.0,1.7004680955900469,True,6.8817001035615,5.47228352028181,0
Kandhamal,2022,Kharif,41060.0,67348.0,1.6402338041889917,True,6.637935265839706,5.47228352028181,0
Kandhamal,2023,Kharif,41530.0,65674.0,1.581362870214303,True,6.399687860033602,5.47228352028181,0
Kandhamal,2024,Kharif,42000.0,64000.0,1.5238095238095237,False,6.166772658071727,5.47228352028181,0
Kandhamal,2025,Kharif,42000.0,64000.0,1.5238095238095237,True,6.166772658071727,5.47228352028181,0
Kandhamal,2006,Rabi,1000.0,1000.0,1.0,True,4.046944556859571,4.046944556859571,0
Kandhamal,2007,Rabi,1000.0,1000.0,1.0,False,4.046944556859571,4.046944556859571,0
Kandhamal,2008,Rabi,1000.0,1000.0,1.0,False,4.046944556859571,4.046944556859571,0
Kandhamal,2009,Rabi,1000.0,1000.0,1.0,True,4.046944556859571,4.046944556859571,0
Kandhamal,2010,Rabi,1000.0,1000.0,1.0,False,4.046944556859571,4.046944556859571,0
Kandhamal,2011,Rabi,1000.0,1000.0,1.0,False,4.046944556859571,4.046944556859571,0
Kandhamal,2012,Rabi,71000.0,1000.0,0.014084507042253521,False,0.056999219110698184,4.046944556859571,1
Kandhamal,2013,Rabi,36000.0,1000.0,0.027777777777777776,True,0.11241512657943253,4.046944556859571,1
Kandhamal,2014,Rabi,1000.0,1000.0,1.0,False,4.046944556859571,4.046944556859571,0
Kandhamal,2015,Rabi,680.0,925.0,1.3602941176470589,True,5.505034875139858,4.046944556859571,0
Kandhamal,2016,Rabi,360.0,850.0,2.361111111111111,False,9.555285759251765,4.046944556859571,0
Kandhamal,2017,Rabi,120.0,260.0,2.1666666666666665,False,8.768379873195736,4.046944556859571,0
Kandhamal,2018,Rabi,100.0,220.0,2.2,False,8.903278025091057,4.046944556859571,0
Kandhamal,2019,Rabi,100.0,220.0,2.2,False,8.903278025091057,4.046944556859571,0
Kandhamal,2020,Rabi,80.0,376.0,4.7,True,19.020639417239984,4.046944556859571,0
Kandhamal,2021,Rabi,60.0,532.0,8.866666666666667,True,35.88290840415486,4.046944556859571,0
Kandhamal,2022,Rabi,40.0,688.0,17.2,True,69.60744637798462,4.046944556859571,0
Kandhamal,2023,Rabi,20.0,844.0,42.2,True,170.7810602994739,4.046944556859571,0
Kandhamal,2024,Rabi,0.0,1000.0,0.0,False,0.0,4.046944556859571,1
Kandhamal,2025,Rabi,0.0,1000.0,0.0,True,0.0,4.046944556859571,1
Kendrapara,2006,Kharif,133000.0,144000.0,1.0827067669172932,False,4.381654257050964,5.569846885042437,1
Kendrapara,2007,Kharif,139000.0,190000.0,1.3669064748201438,False,5.531794718009485,5.569846885042437,1
Kendrapara,2008,Kharif,138000.0,188000.0,1.3623188405797102,False,5.513228816591299,5.569846885042437,1
Kendrapara,2009,Kharif,141000.0,235000.0,1.6666666666666667,False,6.744907594765952,5.569846885042437,0
Kendrapara,2010,Kharif,132000.0,161000.0,1.2196969696969697,False,4.936046012533264,5.569846885042437,1
Kendrapara,2011,Kharif,132000.0,197000.0,1.4924242424242424,False,6.0397581644040566,5.569846885042437,0
Kendrapara,2012,Kharif,140000.0,259000.0,1.85,False,7.486847430190206,5.569846885042437,0
Kendrapara,2013,Kharif,133000.0,153000.0,1.150375939849624,False,4.655507648116649,5.569846885042437,1
Kendrapara,2014,Kharif,125000.0,178000.0,1.424,False,5.762849048968028,5.569846885042437,0
Kendrapara,2015,Kharif,118000.0,217000.0,1.8389830508474576,False,7.442262447784126,5.569846885042437,0
Kendrapara,2016,Kharif,124360.0,322740.0,2.5952074622064973,False,10.502660713097924,5.569846885042437,0
Kendrapara,2017,Kharif,121810.0,168030.0,1.3794433954519334,False,5.582530940720087,5.569846885042437,0
Kendrapara,2018,Kharif,124770.0,180140.0,1.4437765488498837,False,5.8428836456895334,5.569846885042437,0
Kendrapara,2019,Kharif,126040.0,269510.0,2.1382894319263728,False,8.653538777524778,5.569846885042437,0
Kendrapara,2020,Kharif,125432.0,266408.0,2.123923719624976,True,8.59540153632123,5.569846885042437,0
Kendrapara,2021,Kharif,124824.0,263306.0,2.109418060629366,True,8.536697938605286,5.569846885042437,0
Kendrapara,2022,Kharif,124216.0,260204.0,2.094770399948477,True,8.477419667942035,5.569846885042437,0
Kendrapara,2023,Kharif,123608.0,257102.0,2.0799786421590833,True,8.417558244269864,5.569846885042437,0
Kendrapara,2024,Kharif,123000.0,254000.0,2.065040650406504,False,8.357105019856348,5.569846885042437,0
Kendrapara,2025,Kharif,123000.0,254000.0,2.065040650406504,True,8.357105019856348,5.569846885042437,0
Kendrapara,2006,Rabi,3000.0,6000.0,2.0,False,8.093889113719142,8.093889113719142,0
Kendrapara,2007,Rabi,2000.0,6000.0,3.0,False,12.140833670578713,8.093889113719142,0
Kendrapara,2008,Rabi,5000.0,10000.0,2.0,False,8.093889113719142,8.093889113719142,0
Kendrapara,2009,Rabi,2000.0,4000.0,2.0,False,8.093889113719142,8.093889113719142,0
Kendrapara,2010,Rabi,3000.0,6000.0,2.0,False,8.093889113719142,8.093889113719142,0
Kendrapara,2011,Rabi,3000.0,7000.0,2.3333333333333335,False,9.442870632672333,8.093889113719142,0
Kendrapara,2012,Rabi,259000.0,7000.0,0.02702702702702703,False,0.10937687991512354,8.093889113719142,1
Kendrapara,2013,Rabi,2000.0,4000.0,2.0,False,8.093889113719142,8.093889113719142,0
Kendrapara,2014,Rabi,1000.0,2000.0,2.0,False,8.093889113719142,8.093889113719142,0
Kendrapara,2015,Rabi,2000.0,4000.0,2.0,False,8.093889113719142,8.093889113719142,0
Kendrapara,2016,Rabi,420.0,1440.0,3.4285714285714284,False,13.875238480661386,8.093889113719142,0
Kendrapara,2017,Rabi,70.0,130.0,1.8571428571428572,False,7.515754177024918,8.093889113719142,1
Kendrapara,2018,Rabi,70.0,180.0,2.5714285714285716,False,10.40642886049604,8.093889113719142,0
Kendrapara,2019,Rabi,1760.0,3710.0,2.1079545454545454,False,8.530775173834662,8.093889113719142,0
Kendrapara,2020,Rabi,1808.0,4368.0,2.415929203539823,True,9.777131540023566,8.093889113719142,0
Kendrapara,2021,Rabi,1856.0,5026.0,2.7079741379310347,True,10.95902119761649,8.093889113719142,0
Kendrapara,2022,Rabi,1904.0,5684.000000000001,2.9852941176470593,True,12.081319780036662,8.093889113719142,0
Kendrapara,2023,Rabi,1952.0,6342.000000000001,3.248975409836066,True,13.148423350206663,8.093889113719142,0
Kendrapara,2024,Rabi,2000.0,7000.000000000001,3.5000000000000004,False,14.1643059490085,8.093889113719142,0
Kendrapara,2025,Rabi,2000.0,7000.000000000001,3.5000000000000004,True,14.1643059490085,8.093889113719142,0
Keonjhar,2006,Kharif,190000.0,257000.0,1.3526315789473684,False,5.47402500585742,6.093825774011588,1
Keonjhar,2007,Kharif,202000.0,327000.0,1.618811881188119,False,6.55124193115386,6.093825774011588,0
Keonjhar,2008,Kharif,205000.0,271000.0,1.3219512195121952,False,5.349863292238751,6.093825774011588,1
Keonjhar,2009,Kharif,193000.0,274000.0,1.4196891191709844,False,5.7454031532617735,6.093825774011588,1
Keonjhar,2010,Kharif,178000.0,185000.0,1.0393258426966292,False,4.20609406190461,6.093825774011588,1
Keonjhar,2011,Kharif,170000.0,284000.0,1.6705882352941177,False,6.760777965577166,6.093825774011588,0
Keonjhar,2012,Kharif,168000.0,277000.0,1.6488095238095237,False,6.672640727679173,6.093825774011588,0
Keonjhar,2013,Kharif,174000.0,267000.0,1.5344827586206897,False,6.209966647594859,6.093825774011588,0
Keonjhar,2014,Kharif,174000.0,408000.0,2.3448275862068964,False,9.489387236774165,6.093825774011588,0
Keonjhar,2015,Kharif,182000.0,203000.0,1.1153846153846154,False,4.513899698035675,6.093825774011588,1
Keonjhar,2016,Kharif,191830.0,419590.0,2.187301256320701,False,8.851886913479161,6.093825774011588,0
Keonjhar,2017,Kharif,187440.0,392650.0,2.094803670507896,False,8.47755431205138,6.093825774011588,0
Keonjhar,2018,Kharif,160120.0,365810.0,2.2845990507119662,False,9.245645692885335,6.093825774011588,0
Keonjhar,2019,Kharif,175670.0,518160.0,2.949621449308362,False,11.936954469074715,6.093825774011588,0
Keonjhar,2020,Kharif,174936.0,505728.0,2.8909315406777334,True,11.699439662799406,6.093825774011588,0
Keonjhar,2021,Kharif,174202.0,493296.0,2.831747052272649,True,11.45992331959793,6.093825774011588,0
Keonjhar,2022,Kharif,173468.0,480864.0,2.772061705905412,True,11.218380031992762,6.093825774011588,0
Keonjhar,2023,Kharif,172734.0,468431.99999999994,2.711869116676508,True,10.974783960649567,6.093825774011588,0
Keonjhar,2024,Kharif,172000.0,455999.99999999994,2.6511627906976742,False,10.729108825162582,6.093825774011588,0
Keonjhar,2025,Kharif,172000.0,455999.99999999994,2.6511627906976742,True,10.729108825162582,6.093825774011588,0
Keonjhar,2006,Rabi,2000.0,4000.0,2.0,False,8.093889113719142,9.105625252934036,1
Keonjhar,2007,Rabi,5000.0,9000.0,1.8,False,7.284500202347227,9.105625252934036,1
Keonjhar,2008,Rabi,2000.0,3000.0,1.5,False,6.070416835289357,9.105625252934036,1
Keonjhar,2009,Rabi,2000.0,4000.0,2.0,False,8.093889113719142,9.105625252934036,1
Keonjhar,2010,Rabi,3000.0,7000.0,2.3333333333333335,False,9.442870632672333,9.105625252934036,0
Keonjhar,2011,Rabi,2000.0,5000.0,2.5,False,10.117361392148927,9.105625252934036,0
Keonjhar,2012,Rabi,277000.0,8000.0,0.02888086642599278,False,0.11687926518005981,9.105625252934036,1
Keonjhar,2013,Rabi,2000.0,6000.0,3.0,False,12.140833670578713,9.105625252934036,0
Keonjhar,2014,Rabi,2000.0,5000.0,2.5,False,10.117361392148927,9.105625252934036,0
Keonjhar,2015,Rabi,1000.0,4000.0,4.0,False,16.187778227438283,9.105625252934036,0
Keonjhar,2016,Rabi,1010.0,2660.0,2.633663366336634,False,10.658289624996494,9.105625252934036,0
Keonjhar,2017,Rabi,920.0,2400.0,2.608695652173913,False,10.557246670068446,9.105625252934036,0
Keonjhar,2018,Rabi,570.0,1530.0,2.6842105263157894,False,10.862851178938849,9.105625252934036,0
Keonjhar,2019,Rabi,2120.0,6390.0,3.0141509433962264,False,12.198101753930498,9.105625252934036,0
Keonjhar,2020,Rabi,1896.0,5712.0,3.0126582278481013,True,12.192060816868075,9.105625252934036,0
Keonjhar,2021,Rabi,1672.0,5034.0,3.0107655502392343,True,12.18440125552098,9.105625252934036,0
Keonjhar,2022,Rabi,1448.0,4356.0,3.0082872928176796,True,12.174371885138322,9.105625252934036,0
Keonjhar,2023,Rabi,1224.0,3678.0,3.0049019607843137,True,12.16067163409273,9.105625252934036,0
Keonjhar,2024,Rabi,1000.0,3000.0,3.0,False,12.140833670578713,9.105625252934036,0
Keonjhar,2025,Rabi,1000.0,3000.0,3.0,True,12.140833670578713,9.105625252934036,0
Khurda,2006,Kharif,112000.0,169000.0,1.5089285714285714,False,6.106550268832745,6.189823800748881,1
Khurda,2007,Kharif,103000.0,157000.0,1.5242718446601942,False,6.16864364492187,6.189823800748881,1
Khurda,2008,Kharif,115000.0,145000.0,1.2608695652173914,False,5.102669223866416,6.189823800748881,1
Khurda,2009,Kharif,112000.0,205000.0,1.8303571428571428,False,7.407353876394749,6.189823800748881,0
Khurda,2010,Kharif,100000.0,166000.0,1.66,False,6.717927964386887,6.189823800748881,0
Khurda,2011,Kharif,96000.0,147000.0,1.53125,False,6.196883852691218,6.189823800748881,0
Khurda,2012,Kharif,89000.0,202000.0,2.269662921348315,False,9.185200005456556,6.189823800748881,0
Khurda,2013,Kharif,97000.0,74000.0,0.7628865979381443,False,3.087359765026889,6.189823800748881,1
Khurda,2014,Kharif,101000.0,219000.0,2.1683168316831685,False,8.775057999527188,6.189823800748881,0
Khurda,2015,Kharif,98000.0,138000.0,1.4081632653061225,False,5.698758661700212,6.189823800748881,1
Khurda,2016,Kharif,94790.0,249410.0,2.6311847241270176,False,10.648258697397885,6.189823800748881,0
Khurda,2017,Kharif,83600.0,135000.0,1.6148325358851674,False,6.5351377413402165,6.189823800748881,0
Khurda,2018,Kharif,87910.0,191540.0,2.178819246957115,False,8.817560691853966,6.189823800748881,0
Khurda,2019,Kharif,88470.0,230480.0,2.6051768961229795,False,10.543006459421205,6.189823800748881,0
Khurda,2020,Kharif,87976.0,230184.0,2.6164408475038647,True,10.588591046150809,6.189823800748881,0
Khurda,2021,Kharif,87482.0,229888.0,2.6278320111565807,True,10.634690453891464,6.189823800748881,0
Khurda,2022,Kharif,86988.0,229592.0,2.639352554375316,True,10.68131345356259,6.189823800748881,0
Khurda,2023,Kharif,86494.0,229296.0,2.6510046939672116,True,10.72846901645978,6.189823800748881,0
Khurda,2024,Kharif,86000.0,229000.0,2.6627906976744184,False,10.776166320009787,6.189823800748881,0
Khurda,2025,Kharif,86000.0,229000.0,2.6627906976744184,True,10.776166320009787,6.189823800748881,0
Khurda,2006,Rabi,10000.0,27000.0,2.7,False,10.92675030352084,10.218535006070416,0
Khurda,2007,Rabi,7000.0,20000.0,2.857142857142857,False,11.562698733884488,10.218535006070416,0
Khurda,2008,Rabi,8000.0,16000.0,2.0,False,8.093889113719142,10.218535006070416,1
Khurda,2009,Rabi,2000.0,4000.0,2.0,False,8.093889113719142,10.218535006070416,1
Khurda,2010,Rabi,1000.0,3000.0,3.0,False,12.140833670578713,10.218535006070416,0
Khurda,2011,Rabi,1000.0,2000.0,2.0,False,8.093889113719142,10.218535006070416,1
Khurda,2012,Rabi,202000.0,3000.0,0.01485148514851485,False,0.06010313698306293,10.218535006070416,1
Khurda,2013,Rabi,1000.0,6000.0,6.0,False,24.281667341157426,10.218535006070416,0
Khurda,2014,Rabi,1000.0,4000.0,4.0,False,16.187778227438283,10.218535006070416,0
Khurda,2015,Rabi,1000.0,4000.0,4.0,False,16.187778227438283,10.218535006070416,0
Khurda,2016,Rabi,280.0,770.0,2.75,False,11.12909753136382,10.218535006070416,0
Khurda,2017,Rabi,420.0,1320.0,3.142857142857143,False,12.718968607272936,10.218535006070416,0
Khurda,2018,Rabi,250.0,230.0,0.92,False,3.7231889923108055,10.218535006070416,1
Khurda,2019,Rabi,590.0,1970.0,3.3389830508474576,False,13.512679283073481,10.218535006070416,0
Khurda,2020,Rabi,872.0,2776.0,3.18348623853211,True,12.883392304864872,10.218535006070416,0
Khurda,2021,Rabi,1154.0,3582.0,3.1039861351819757,True,12.561659794342274,10.218535006070416,0
Khurda,2022,Rabi,1436.0,4388.0,3.0557103064066853,True,12.366290191852226,10.218535006070416,0
Khurda,2023,Rabi,1718.0,5194.0,3.0232828870779977,True,12.235058223706991,10.218535006070416,0
Khurda,2024,Rabi,2000.0,6000.0,3.0,False,12.140833670578713,10.218535006070416,0
Khurda,2025,Rabi,2000.0,6000.0,3.0,True,12.140833670578713,10.218535006070416,0
Koraput,2006,Kharif,114000.0,188000.0,1.6491228070175439,False,6.673908567452625,7.400276193535736,1
Koraput,2007,Kharif,111000.0,208000.0,1.8738738738738738,False,7.583463674115232,7.400276193535736,0
Koraput,2008,Kharif,115000.0,173000.0,1.5043478260869565,False,6.088012246406136,7.400276193535736,1
Koraput,2009,Kharif,108000.0,139000.0,1.287037037037037,False,5.208567531513707,7.400276193535736,1
Koraput,2010,Kharif,114000.0,209000.0,1.8333333333333333,False,7.419398354242547,7.400276193535736,0
Koraput,2011,Kharif,105000.0,141000.0,1.3428571428571427,False,5.434468404925709,7.400276193535736,1
Koraput,2012,Kharif,103000.0,208000.0,2.0194174757281553,False,8.172470561425152,7.400276193535736,0
Koraput,2013,Kharif,112000.0,299000.0,2.669642857142857,False,10.80389662947332,7.400276193535736,0
Koraput,2014,Kharif,110000.0,214000.0,1.9454545454545455,False,7.873146683344984,7.400276193535736,0
Koraput,2015,Kharif,97000.0,176000.0,1.8144329896907216,False,7.342909711415303,7.400276193535736,1
Koraput,2016,Kharif,98520.0,240890.0,2.445087291920422,False,9.895132707083862,7.400276193535736,0
Koraput,2017,Kharif,100550.0,221770.0,2.2055693684733964,False,8.925816950519613,7.400276193535736,0
Koraput,2018,Kharif,104210.0,264960.0,2.5425582957489685,False,10.289592455479434,7.400276193535736,0
Koraput,2019,Kharif,98060.0,280000.0,2.8553946563328574,False,11.555623862132162,7.400276193535736,0
Koraput,2020,Kharif,96248.0,274400.0,2.8509683318094923,True,11.537710772195435,7.400276193535736,0
Koraput,2021,Kharif,94436.0,268800.0,2.846372146215426,True,11.519110263923213,7.400276193535736,0
Koraput,2022,Kharif,92624.0,263200.0,2.841596130592503,True,11.49978199349455,7.400276193535736,0
Koraput,2023,Kharif,90812.0,257600.0,2.83662952032771,True,11.479682397117402,7.400276193535736,0
Koraput,2024,Kharif,89000.0,252000.0,2.831460674157303,False,11.458764363242828,7.400276193535736,0
Koraput,2025,Kharif,89000.0,252000.0,2.831460674157303,True,11.458764363242828,7.400276193535736,0
Koraput,2006,Rabi,18000.0,33000.0,1.8333333333333333,False,7.419398354242547,8.903278025091057,1
Koraput,2007,Rabi,19000.0,37000.0,1.9473684210526316,False,7.880892031779164,8.903278025091057,1
Koraput,2008,Rabi,16000.0,36000.0,2.25,False,9.105625252934034,8.903278025091057,0
Koraput,2009,Rabi,9000.0,17000.0,1.8888888888888888,False,7.644228607401412,8.903278025091057,1
Koraput,2010,Rabi,20000.0,41000.0,2.05,False,8.296236341562121,8.903278025091057,1
Koraput,2011,Rabi,13000.0,31000.0,2.3846153846153846,False,9.650406250972823,8.903278025091057,0
Koraput,2012,Rabi,208000.0,34000.0,0.16346153846153846,False,0.6615197833328145,8.903278025091057,1
Koraput,2013,Rabi,21000.0,56000.0,2.6666666666666665,False,10.791852151625521,8.903278025091057,0
Koraput,2014,Rabi,25000.0,61000.0,2.44,False,9.874544718737353,8.903278025091057,0
Koraput,2015,Rabi,25000.0,64000.0,2.56,False,10.360178065560502,8.903278025091057,0
Koraput,2016,Rabi,26470.0,75320.0,2.8454854552323385,False,11.51552187467559,8.903278025091057,0
Koraput,2017,Rabi,23570.0,65950.0,2.798048366567671,False,11.323546606910849,8.903278025091057,0
Koraput,2018,Rabi,28090.0,82890.0,2.950872196511214,False,11.942016173659303,8.903278025091057,0
Koraput,2019,Rabi,27570.0,81960.0,2.9727965179542983,False,12.030742686986233,8.903278025091057,0
Koraput,2020,Rabi,28456.0,84768.0,2.9789148158560583,True,12.055503099377006,8.903278025091057,0
Koraput,2021,Rabi,29342.0,87576.0,2.9846636221116487,True,12.078768199561507,8.903278025091057,0
Koraput,2022,Rabi,30228.0,90384.0,2.9900754267566496,True,12.100669472912383,8.903278025091057,0
Koraput,2023,Rabi,31114.0,93192.0,2.9951790190910845,True,12.121323428130653,8.903278025091057,0
Koraput,2024,Rabi,32000.0,96000.0,3.0,False,12.140833670578713,8.903278025091057,0
Koraput,2025,Rabi,32000.0,96000.0,3.0,True,12.140833670578713,8.903278025091057,0
